"id","eventTime","serverId","map","playerId"
486332,"2023-10-12 16:49:00",32,ctf_2fort,85553
486333,"2023-10-12 16:49:43",32,ctf_2fort,85553
486334,"2023-10-12 16:50:11",32,ctf_2fort,85553
486335,"2023-10-12 16:50:58",32,ctf_2fort,85552
486336,"2023-10-12 17:29:20",32,ctf_2fort,86290
486337,"2023-10-12 19:57:30",4,koth_rotunda,86291
488248,"2023-11-18 13:47:02",11,workshop/pl_calamity_mm_b5a.ugc2897811023,52846
488245,"2023-11-18 13:47:02",11,workshop/pl_calamity_mm_b5a.ugc2897811023,223
488246,"2023-11-18 13:47:02",11,workshop/pl_calamity_mm_b5a.ugc2897811023,76317
488244,"2023-11-18 13:42:49",11,workshop/pl_underground_robo_rc2b.ugc2684277276,36424
488243,"2023-11-18 13:38:33",11,workshop/pl_underground_robo_rc2b.ugc2684277276,86437
488242,"2023-11-18 13:35:45",11,workshop/pl_underground_robo_rc2b.ugc2684277276,25413
488241,"2023-11-18 13:32:01",11,workshop/pl_underground_robo_rc2b.ugc2684277276,86642
488240,"2023-11-18 13:31:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,83202
488239,"2023-11-18 13:29:56",11,workshop/pl_underground_robo_rc2b.ugc2684277276,56857
488238,"2023-11-18 13:29:55",11,workshop/pl_underground_robo_rc2b.ugc2684277276,78482
488237,"2023-11-18 13:29:52",11,workshop/pl_underground_robo_rc2b.ugc2684277276,10345
488236,"2023-11-18 13:28:37",11,workshop/pl_underground_robo_rc2b.ugc2684277276,83202
488235,"2023-11-18 13:28:35",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70739
488234,"2023-11-18 13:28:34",11,workshop/pl_underground_robo_rc2b.ugc2684277276,256
488233,"2023-11-18 13:28:33",11,workshop/pl_underground_robo_rc2b.ugc2684277276,81665
488232,"2023-11-18 13:28:33",11,workshop/pl_underground_robo_rc2b.ugc2684277276,2
488231,"2023-11-18 13:28:33",11,workshop/pl_underground_robo_rc2b.ugc2684277276,9434
488230,"2023-11-18 13:28:33",11,workshop/pl_underground_robo_rc2b.ugc2684277276,49173
488229,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,871
488228,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,74104
488227,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,78412
488226,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988
488225,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,225
488224,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,72861
488223,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,76317
488222,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,25413
488221,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,52846
488220,"2023-11-18 13:28:32",11,workshop/pl_underground_robo_rc2b.ugc2684277276,223
488219,"2023-11-18 13:26:49",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434
488093,"2023-11-18 11:29:51",11,workshop/ad_process_a10.ugc2910353343,83202
488092,"2023-11-18 11:29:50",11,workshop/ad_process_a10.ugc2910353343,74104
488091,"2023-11-18 11:29:50",11,workshop/ad_process_a10.ugc2910353343,27950
488090,"2023-11-18 11:29:37",11,workshop/ad_process_a10.ugc2910353343,72861
486558,"2023-10-18 11:28:28",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413
486430,"2023-10-15 14:11:32",32,ctf_2fort,86321
486557,"2023-10-18 11:28:25",11,workshop/pl_calamity_mm_b5a.ugc2897811023,70657
486429,"2023-10-15 11:49:59",35,workshop/cp_gorge_robo_rc2.ugc2603968900,82131
486428,"2023-10-15 11:33:41",35,workshop/pl_decoy_robo_rc3.ugc3035513839,82131
486427,"2023-10-15 10:51:50",35,workshop/pl_underground_robo_rc2b.ugc2684277276,82131
486426,"2023-10-15 10:28:49",35,workshop/cp_gorge_robo_rc2.ugc2603968900,82131
486425,"2023-10-15 10:10:42",35,workshop/pl_decoy_robo_rc3.ugc3035513839,82131
486423,"2023-10-14 17:36:27",32,ctf_2fort,86317
486424,"2023-10-15 04:08:31",6,workshop/cp_outflow_b3.ugc2963374860,39834
486421,"2023-10-14 17:31:48",32,ctf_2fort,81793
486422,"2023-10-14 17:32:05",32,ctf_2fort,83364
486420,"2023-10-14 17:17:48",4,cp_reckoner,86319
486418,"2023-10-14 16:01:32",32,ctf_2fort,86317
486419,"2023-10-14 16:06:29",32,ctf_2fort,86317
486417,"2023-10-14 15:54:35",32,ctf_2fort,82036
486416,"2023-10-14 15:29:04",32,ctf_2fort,86317
486415,"2023-10-14 15:14:31",32,ctf_2fort,86317
488218,"2023-11-18 13:25:52",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665
488217,"2023-11-18 13:25:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434
488216,"2023-11-18 13:10:07",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86639
488215,"2023-11-18 13:08:44",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413
488214,"2023-11-18 13:05:07",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86638
488213,"2023-11-18 13:04:01",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405
488212,"2023-11-18 13:04:00",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857
488211,"2023-11-18 13:03:56",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482
488210,"2023-11-18 13:03:56",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,10345
488209,"2023-11-18 13:03:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,256
488208,"2023-11-18 13:03:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,49173
488207,"2023-11-18 13:03:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665
488206,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2
488205,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739
488204,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,83202
488203,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78412
488202,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,871
488201,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988
488200,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104
488199,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846
488198,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413
488197,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,76317
488196,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,27950
488195,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225
488194,"2023-11-18 13:02:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223
488193,"2023-11-18 13:02:49",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,72861
488192,"2023-11-18 12:58:40",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86638
488191,"2023-11-18 12:52:09",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86637
488190,"2023-11-18 12:51:04",11,workshop/pl_mannhattan_rc1c.ugc2820231221,256
488189,"2023-11-18 12:47:51",11,workshop/pl_mannhattan_rc1c.ugc2820231221,67668
488188,"2023-11-18 12:47:37",11,workshop/pl_mannhattan_rc1c.ugc2820231221,27950
488187,"2023-11-18 12:46:11",11,workshop/pl_mannhattan_rc1c.ugc2820231221,871
488186,"2023-11-18 12:46:07",11,workshop/pl_mannhattan_rc1c.ugc2820231221,83202
488185,"2023-11-18 12:46:03",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86636
488184,"2023-11-18 12:45:36",11,workshop/pl_mannhattan_rc1c.ugc2820231221,225
488183,"2023-11-18 12:45:33",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86405
488182,"2023-11-18 12:45:33",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78482
488181,"2023-11-18 12:45:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,10345
488180,"2023-11-18 12:45:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,56857
488179,"2023-11-18 12:45:29",11,workshop/pl_mannhattan_rc1c.ugc2820231221,81665
488178,"2023-11-18 12:45:27",11,workshop/pl_mannhattan_rc1c.ugc2820231221,76317
488177,"2023-11-18 12:45:11",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70739
488176,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,25413
488175,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,74104
488174,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,49173
488173,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78412
488128,"2023-11-18 12:22:50",11,workshop/cp_sequoia_rc2d.ugc2710603590,72861
488129,"2023-11-18 12:22:50",11,workshop/cp_sequoia_rc2d.ugc2710603590,52846
488130,"2023-11-18 12:22:51",11,workshop/cp_sequoia_rc2d.ugc2710603590,74104
488131,"2023-11-18 12:22:51",11,workshop/cp_sequoia_rc2d.ugc2710603590,70988
488132,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,871
488133,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,27950
488134,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,2
488135,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,78412
488136,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,70739
488137,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,81665
488138,"2023-11-18 12:22:52",11,workshop/cp_sequoia_rc2d.ugc2710603590,67668
488139,"2023-11-18 12:22:54",11,workshop/cp_sequoia_rc2d.ugc2710603590,83202
488140,"2023-11-18 12:22:54",11,workshop/cp_sequoia_rc2d.ugc2710603590,25413
488141,"2023-11-18 12:22:55",11,workshop/cp_sequoia_rc2d.ugc2710603590,223
488142,"2023-11-18 12:23:56",11,workshop/cp_sequoia_rc2d.ugc2710603590,10345
488143,"2023-11-18 12:23:58",11,workshop/cp_sequoia_rc2d.ugc2710603590,78482
488144,"2023-11-18 12:23:59",11,workshop/cp_sequoia_rc2d.ugc2710603590,56857
488145,"2023-11-18 12:23:59",11,workshop/cp_sequoia_rc2d.ugc2710603590,49173
488146,"2023-11-18 12:24:26",11,workshop/cp_sequoia_rc2d.ugc2710603590,86405
488147,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,225
488148,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,223
488149,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,72861
488150,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,25413
488151,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,74104
488152,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,52846
488153,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,70988
488154,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,78412
488155,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,27950
488156,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,83202
488157,"2023-11-18 12:37:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2
488158,"2023-11-18 12:37:03",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,49173
488159,"2023-11-18 12:37:03",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,70739
488160,"2023-11-18 12:37:03",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,67668
488161,"2023-11-18 12:37:04",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,10345
488162,"2023-11-18 12:38:09",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,56857
488163,"2023-11-18 12:38:09",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,81665
488164,"2023-11-18 12:38:09",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,871
488165,"2023-11-18 12:38:29",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,78482
488166,"2023-11-18 12:40:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86405
488167,"2023-11-18 12:44:16",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86636
488168,"2023-11-18 12:44:45",11,workshop/pl_mannhattan_rc1c.ugc2820231221,223
488169,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,52846
488170,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,72861
488171,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988
488172,"2023-11-18 12:44:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,2
486497,"2023-10-18 09:59:28",11,workshop/ad_process_a10.ugc2910353343,86348
486496,"2023-10-18 09:57:27",11,workshop/ad_process_a10.ugc2910353343,86347
486495,"2023-10-18 09:55:55",11,workshop/ad_process_a10.ugc2910353343,52846
486494,"2023-10-18 09:52:20",11,workshop/ad_process_a10.ugc2910353343,70657
486493,"2023-10-18 09:51:47",11,workshop/ad_process_a10.ugc2910353343,70739
486492,"2023-10-18 09:50:20",11,workshop/ad_process_a10.ugc2910353343,70988
486490,"2023-10-18 09:48:13",11,workshop/ad_process_a10.ugc2910353343,81665
486491,"2023-10-18 09:48:19",11,workshop/ad_process_a10.ugc2910353343,10345
486459,"2023-10-17 10:42:06",4,pl_borneo,86339
486460,"2023-10-17 10:47:07",4,pl_borneo,86338
486461,"2023-10-17 12:51:01",35,workshop/ad_process_a10.ugc2910353343,86340
486462,"2023-10-17 12:51:54",35,workshop/ad_process_a10.ugc2910353343,86341
486473,"2023-10-18 09:18:40",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,2
486474,"2023-10-18 09:20:33",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,223
486475,"2023-10-18 09:27:32",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,223
486476,"2023-10-18 09:27:42",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,25413
486477,"2023-10-18 09:27:42",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,2
486478,"2023-10-18 09:27:43",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,3288
486479,"2023-10-18 09:27:49",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70739
486480,"2023-10-18 09:27:49",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,11529
486481,"2023-10-18 09:27:50",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482
486482,"2023-10-18 09:30:45",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,225
486483,"2023-10-18 09:46:55",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,81665
486484,"2023-10-18 09:47:36",11,workshop/ad_process_a10.ugc2910353343,225
486485,"2023-10-18 09:47:38",11,workshop/ad_process_a10.ugc2910353343,25413
486486,"2023-10-18 09:47:44",11,workshop/ad_process_a10.ugc2910353343,2
486487,"2023-10-18 09:47:44",11,workshop/ad_process_a10.ugc2910353343,3288
486488,"2023-10-18 09:47:44",11,workshop/ad_process_a10.ugc2910353343,11529
486489,"2023-10-18 09:47:45",11,workshop/ad_process_a10.ugc2910353343,78482
486458,"2023-10-17 10:39:18",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,86337
486457,"2023-10-16 22:32:06",32,ctf_2fort,84345
486456,"2023-10-16 21:31:38",4,pl_cashworks,85504
486455,"2023-10-16 21:29:13",32,ctf_2fort,86336
486453,"2023-10-16 21:07:14",4,workshop/cp_alloy_rc3.ugc592805587,85504
486454,"2023-10-16 21:09:59",4,workshop/cp_alloy_rc3.ugc592805587,86240
486452,"2023-10-16 21:01:54",32,ctf_2fort,86327
486451,"2023-10-16 20:55:54",32,ctf_2fort,86333
486449,"2023-10-16 20:53:23",32,ctf_2fort,86331
486450,"2023-10-16 20:54:39",32,ctf_2fort,86332
486447,"2023-10-16 20:27:26",32,ctf_2fort,84345
486448,"2023-10-16 20:51:43",32,ctf_2fort,86331
486445,"2023-10-16 19:48:55",6,pd_selbyen,86327
486446,"2023-10-16 19:53:52",35,workshop/pl_decoy_robo_rc3.ugc3035513839,86327
486443,"2023-10-16 19:32:58",32,ctf_2fort,86327
486444,"2023-10-16 19:46:12",6,pd_selbyen,86329
486442,"2023-10-16 19:13:08",32,ctf_2fort,86328
486441,"2023-10-16 19:06:50",32,ctf_2fort,86327
486440,"2023-10-16 19:02:10",32,ctf_2fort,86325
486439,"2023-10-16 18:58:30",32,ctf_2fort,86327
486438,"2023-10-16 18:54:44",32,ctf_2fort,84345
486437,"2023-10-16 18:47:35",32,ctf_2fort,86326
486436,"2023-10-16 18:44:14",32,ctf_2fort,86325
486435,"2023-10-16 18:41:30",32,ctf_2fort,86324
486434,"2023-10-16 16:41:01",35,workshop/pl_mannhattan_rc1c.ugc2820231221,85259
487195,"2023-10-28 13:52:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86461
487194,"2023-10-28 13:52:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,86462
487193,"2023-10-28 13:52:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,83202
487190,"2023-10-28 13:52:20",11,workshop/pl_mannhattan_rc1c.ugc2820231221,8647
487191,"2023-10-28 13:52:20",11,workshop/pl_mannhattan_rc1c.ugc2820231221,71017
487192,"2023-10-28 13:52:21",11,workshop/pl_mannhattan_rc1c.ugc2820231221,562
487188,"2023-10-28 13:52:19",11,workshop/pl_mannhattan_rc1c.ugc2820231221,52846
487189,"2023-10-28 13:52:20",11,workshop/pl_mannhattan_rc1c.ugc2820231221,2
487187,"2023-10-28 13:43:29",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,52846
487186,"2023-10-28 13:33:12",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,14918
487185,"2023-10-28 13:33:12",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,70657
487184,"2023-10-28 13:32:45",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,86461
487183,"2023-10-28 13:32:35",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,86462
487182,"2023-10-28 13:32:33",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,562
487180,"2023-10-28 13:32:31",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,71017
487181,"2023-10-28 13:32:32",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,83202
486472,"2023-10-18 09:17:38",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,3288
486471,"2023-10-18 09:14:37",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,70739
486469,"2023-10-18 09:10:21",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,78482
486470,"2023-10-18 09:12:13",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,25413
486468,"2023-10-18 09:04:15",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,11529
486467,"2023-10-18 09:01:52",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,2
486463,"2023-10-17 17:45:41",6,cp_process_final,86342
486464,"2023-10-18 04:53:08",6,cp_granary,86343
486465,"2023-10-18 08:15:49",4,pl_phoenix,86344
486466,"2023-10-18 08:48:03",11,workshop/pl_borneo_robo_rc1c.ugc2681250323,86345
487179,"2023-10-28 13:32:31",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,8647
487178,"2023-10-28 13:32:29",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2
487177,"2023-10-28 13:21:09",11,workshop/cp_gorge_robo_rc2.ugc2603968900,78482
487176,"2023-10-28 13:19:47",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657
487175,"2023-10-28 13:19:31",11,workshop/cp_gorge_robo_rc2.ugc2603968900,83202
487172,"2023-10-28 13:16:31",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86462
487174,"2023-10-28 13:19:10",11,workshop/cp_gorge_robo_rc2.ugc2603968900,14918
487173,"2023-10-28 13:17:05",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86460
487240,"2023-10-29 14:14:31",4,pl_cashworks,66568
487241,"2023-10-29 14:20:58",11,workshop/cp_sequoia_rc2d.ugc2710603590,86461
487242,"2023-10-29 14:55:01",4,pl_barnblitz,85504
487243,"2023-10-29 14:56:48",4,pl_barnblitz,86240
487244,"2023-10-29 15:13:09",32,ctf_2fort,86296
487245,"2023-10-29 15:13:25",32,ctf_2fort,85036
487246,"2023-10-29 15:34:11",4,pd_selbyen,85504
487247,"2023-10-29 15:34:15",4,pd_selbyen,86240
487239,"2023-10-29 10:41:47",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,86474
487238,"2023-10-29 05:37:53",35,workshop/ad_process_a10.ugc2910353343,86473
487237,"2023-10-29 00:20:02",11,workshop/pl_borneo_robo_rc1c.ugc2681250323,84956
487236,"2023-10-28 23:35:51",4,pl_pier,86240
487235,"2023-10-28 23:35:47",4,pl_pier,85504
487234,"2023-10-28 23:32:02",4,workshop/koth_product_final.ugc454272353,86472
487233,"2023-10-28 23:22:47",4,workshop/koth_product_final.ugc454272353,86240
487232,"2023-10-28 23:22:39",4,workshop/koth_product_final.ugc454272353,85504
487231,"2023-10-28 23:05:36",4,cp_sunshine,86240
487230,"2023-10-28 23:03:13",4,cp_sunshine,85504
487229,"2023-10-28 20:37:44",6,cp_sunshine,86471
487227,"2023-10-28 19:04:09",32,ctf_2fort,62078
487228,"2023-10-28 19:07:12",35,workshop/pl_bigrock_robo_rc8.ugc2617651502,86470
487207,"2023-10-28 14:53:48",11,workshop/ad_process_a10.ugc2910353343,2
487206,"2023-10-28 14:47:30",11,workshop/ad_process_a10.ugc2910353343,86467
487205,"2023-10-28 14:47:28",11,workshop/ad_process_a10.ugc2910353343,86462
487204,"2023-10-28 14:47:28",11,workshop/ad_process_a10.ugc2910353343,86461
487203,"2023-10-28 14:47:17",11,workshop/ad_process_a10.ugc2910353343,8647
487202,"2023-10-28 14:44:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86467
487201,"2023-10-28 14:31:19",35,workshop/pl_decoy_robo_rc3.ugc3035513839,86466
487200,"2023-10-28 14:19:55",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2
487199,"2023-10-28 14:19:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461
486764,"2023-10-20 11:58:00",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70657
486765,"2023-10-20 12:00:56",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78412
486766,"2023-10-20 12:03:59",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70609
486767,"2023-10-20 12:06:37",11,workshop/pl_mannhattan_rc1c.ugc2820231221,2
486768,"2023-10-20 12:16:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,25413
486769,"2023-10-20 12:16:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,81665
486770,"2023-10-20 12:16:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78412
486771,"2023-10-20 12:16:40",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70609
486772,"2023-10-20 12:16:41",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104
486773,"2023-10-20 12:16:49",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70657
486774,"2023-10-20 12:17:17",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,85536
486775,"2023-10-20 12:18:32",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104
486776,"2023-10-20 12:45:49",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,72282
486777,"2023-10-20 12:46:52",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,25413
486778,"2023-10-20 12:46:53",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,78412
486779,"2023-10-20 12:47:03",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,70609
486780,"2023-10-20 12:47:38",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,85536
486745,"2023-10-19 14:38:32",32,ctf_2fort,86376
486744,"2023-10-19 14:16:02",4,workshop/pl_extinction_rc2.ugc2961457712,86375
486743,"2023-10-19 14:15:04",4,workshop/pl_extinction_rc2.ugc2961457712,86374
486742,"2023-10-19 14:15:03",4,workshop/pl_extinction_rc2.ugc2961457712,8647
486741,"2023-10-19 14:15:03",4,workshop/pl_extinction_rc2.ugc2961457712,86372
486740,"2023-10-19 14:15:02",4,workshop/pl_extinction_rc2.ugc2961457712,86370
486739,"2023-10-19 14:15:02",4,workshop/pl_extinction_rc2.ugc2961457712,86369
486738,"2023-10-19 14:15:01",4,workshop/pl_extinction_rc2.ugc2961457712,86371
486737,"2023-10-19 14:14:58",4,workshop/pl_extinction_rc2.ugc2961457712,86373
486736,"2023-10-19 14:11:22",4,workshop/cp_outflow_b3.ugc2963374860,8647
486735,"2023-10-19 14:08:18",4,workshop/cp_outflow_b3.ugc2963374860,86369
486734,"2023-10-19 14:07:34",4,workshop/cp_outflow_b3.ugc2963374860,86374
486733,"2023-10-19 14:07:05",4,workshop/cp_outflow_b3.ugc2963374860,86373
486732,"2023-10-19 14:06:47",4,workshop/cp_outflow_b3.ugc2963374860,86372
486731,"2023-10-19 14:06:00",4,workshop/cp_outflow_b3.ugc2963374860,86371
486730,"2023-10-19 14:04:14",4,workshop/cp_outflow_b3.ugc2963374860,86370
486729,"2023-10-19 14:03:08",4,workshop/cp_outflow_b3.ugc2963374860,86369
486728,"2023-10-19 13:25:57",11,workshop/cp_sequoia_rc2d.ugc2710603590,70657
486727,"2023-10-19 13:25:56",11,workshop/cp_sequoia_rc2d.ugc2710603590,14918
486726,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,56857
486725,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,11529
486724,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,70609
486723,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,70739
486722,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,81665
486721,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,8647
486720,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,80063
486719,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,27950
486718,"2023-10-19 13:25:15",11,workshop/cp_sequoia_rc2d.ugc2710603590,74104
486717,"2023-10-19 13:24:24",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,86368
486716,"2023-10-19 13:19:49",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,14918
486715,"2023-10-19 13:15:52",4,cp_steel,86366
486714,"2023-10-19 13:06:20",11,workshop/pl_bigrock_robo_rc8.ugc2617651502,86367
