"id","eventTime","serverId","map","playerId","role"
1469331,"2023-12-16 14:34:21",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,2,heavyweapons
1469332,"2023-12-16 14:42:38",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,87081,soldier
1469333,"2023-12-16 14:44:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,87081,pyro
1469334,"2023-12-16 14:45:52",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,87081,heavyweapons
1469335,"2023-12-16 14:48:54",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,87081,soldier
1469336,"2023-12-16 15:33:54",32,ctf_2fort,87082,sniper
1469337,"2023-12-16 19:35:48",4,pl_cashworks,87083,scout
1469338,"2023-12-16 19:36:06",4,pl_cashworks,87083,engineer
1469339,"2023-12-17 03:12:01",11,bs,83573,demoman
1469340,"2023-12-17 03:13:04",11,workshop/pl_calamity_mm_b5a.ugc2897811023,83573,heavyweapons
1469341,"2023-12-17 03:13:06",11,workshop/pl_calamity_mm_b5a.ugc2897811023,83573,demoman
1469342,"2023-12-17 03:13:17",11,workshop/pl_calamity_mm_b5a.ugc2897811023,83573,soldier
1469343,"2023-12-17 03:13:55",11,workshop/pl_calamity_mm_b5a.ugc2897811023,83573,demoman
1469344,"2023-12-17 06:23:11",4,cp_carrier,87084,sniper
1469345,"2023-12-17 06:23:49",4,cp_carrier,87085,scout
1469346,"2023-12-17 06:23:58",4,cp_carrier,87085,pyro
1469347,"2023-12-17 06:27:52",4,cp_carrier,87086,scout
1469348,"2023-12-17 06:28:43",4,cp_carrier,87087,spy
1469349,"2023-12-17 07:34:05",4,pl_borneo,87088,scout
1469350,"2023-12-17 08:04:13",4,cp_metalworks,86772,scout
1469351,"2023-12-17 11:19:15",4,cp_gorge,87089,sniper
1469352,"2023-12-17 15:54:03",32,ctf_2fort,87090,demoman
1469353,"2023-12-17 15:54:39",32,ctf_2fort,87091,spy
1469354,"2023-12-17 15:56:09",32,ctf_2fort,87091,demoman
1469355,"2023-12-17 23:54:56",6,cp_sunshine,67534,pyro
1469356,"2023-12-18 00:31:06",11,workshop/pl_underground_robo_rc2b.ugc2684277276,87092,soldier
1469357,"2023-12-18 01:35:35",35,workshop/cp_sequoia_rc2d.ugc2710603590,87093,spy
1469358,"2023-12-18 10:02:14",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,soldier
1469359,"2023-12-18 10:02:16",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,pyro
1469360,"2023-12-18 10:02:17",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,heavyweapons
1469361,"2023-12-18 10:02:25",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,medic
1469362,"2023-12-18 10:03:40",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,pyro
1469363,"2023-12-18 10:05:17",11,workshop/cp_gorge_robo_rc2.ugc2603968900,78482,scout
1469364,"2023-12-18 10:05:32",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,heavyweapons
1469365,"2023-12-18 10:07:54",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,scout
1469366,"2023-12-18 10:09:48",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,scout
1469367,"2023-12-18 10:10:30",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,demoman
1469368,"2023-12-18 10:11:15",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,engineer
1469369,"2023-12-18 10:12:46",11,workshop/cp_gorge_robo_rc2.ugc2603968900,78482,demoman
1469370,"2023-12-18 10:13:01",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,heavyweapons
1469371,"2023-12-18 10:13:17",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,demoman
1469372,"2023-12-18 10:13:47",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,soldier
1469373,"2023-12-18 10:14:01",11,workshop/cp_gorge_robo_rc2.ugc2603968900,223,pyro
1469374,"2023-12-18 10:14:01",11,workshop/cp_gorge_robo_rc2.ugc2603968900,223,engineer
1469375,"2023-12-18 10:14:17",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86405,scout
1469376,"2023-12-18 10:14:20",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86405,demoman
1469377,"2023-12-18 10:14:58",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,scout
1469378,"2023-12-18 10:15:07",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,pyro
1469379,"2023-12-18 10:16:21",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,heavyweapons
1469380,"2023-12-18 10:16:21",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,engineer
1469381,"2023-12-18 10:16:26",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,demoman
1469382,"2023-12-18 10:16:42",11,workshop/cp_gorge_robo_rc2.ugc2603968900,78482,sniper
1469383,"2023-12-18 10:18:55",11,workshop/cp_gorge_robo_rc2.ugc2603968900,78482,medic
1469384,"2023-12-18 10:19:33",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86405,heavyweapons
1469385,"2023-12-18 10:20:15",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,heavyweapons
1469386,"2023-12-18 10:20:16",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,engineer
1469387,"2023-12-18 10:22:17",11,workshop/cp_gorge_robo_rc2.ugc2603968900,81665,medic
1469388,"2023-12-18 10:22:24",11,workshop/cp_gorge_robo_rc2.ugc2603968900,81665,soldier
1469389,"2023-12-18 10:22:54",11,workshop/cp_gorge_robo_rc2.ugc2603968900,223,pyro
1469390,"2023-12-18 10:23:07",11,workshop/cp_gorge_robo_rc2.ugc2603968900,67668,pyro
1469391,"2023-12-18 10:23:07",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,scout
1469392,"2023-12-18 10:23:25",11,workshop/cp_gorge_robo_rc2.ugc2603968900,223,engineer
1469393,"2023-12-18 10:23:35",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,engineer
1469394,"2023-12-18 10:24:14",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,scout
1469395,"2023-12-18 10:24:35",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,heavyweapons
1469396,"2023-12-18 10:24:56",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,scout
1469397,"2023-12-18 10:24:57",11,workshop/cp_gorge_robo_rc2.ugc2603968900,74104,medic
1469398,"2023-12-18 10:25:13",11,workshop/cp_gorge_robo_rc2.ugc2603968900,59359,demoman
1469399,"2023-12-18 10:25:27",11,workshop/cp_gorge_robo_rc2.ugc2603968900,59359,soldier
1469400,"2023-12-18 10:25:38",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70739,heavyweapons
1469401,"2023-12-18 10:25:41",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86405,pyro
1469402,"2023-12-18 10:26:20",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,soldier
1469403,"2023-12-18 10:26:46",11,workshop/cp_gorge_robo_rc2.ugc2603968900,256,soldier
1469404,"2023-12-18 10:27:13",11,workshop/cp_gorge_robo_rc2.ugc2603968900,86405,demoman
1469405,"2023-12-18 10:27:46",11,workshop/cp_gorge_robo_rc2.ugc2603968900,70657,demoman
1469406,"2023-12-18 10:28:01",11,workshop/cp_gorge_robo_rc2.ugc2603968900,256,demoman
1469407,"2023-12-18 10:28:02",11,workshop/cp_gorge_robo_rc2.ugc2603968900,256,soldier
1469408,"2023-12-18 10:29:17",11,workshop/ad_process_a10.ugc2910353343,256,scout
1469409,"2023-12-18 10:29:42",11,workshop/ad_process_a10.ugc2910353343,74104,scout
1469410,"2023-12-18 10:29:43",11,workshop/ad_process_a10.ugc2910353343,74104,soldier
1469411,"2023-12-18 10:29:44",11,workshop/ad_process_a10.ugc2910353343,70657,scout
1469412,"2023-12-18 10:29:45",11,workshop/ad_process_a10.ugc2910353343,67668,pyro
1469413,"2023-12-18 10:29:46",11,workshop/ad_process_a10.ugc2910353343,78482,medic
1469414,"2023-12-18 10:29:46",11,workshop/ad_process_a10.ugc2910353343,86405,demoman
1469415,"2023-12-18 10:29:47",11,workshop/ad_process_a10.ugc2910353343,81665,soldier
1469416,"2023-12-18 10:29:47",11,workshop/ad_process_a10.ugc2910353343,223,scout
1469417,"2023-12-18 10:30:35",11,workshop/ad_process_a10.ugc2910353343,27950,medic
1469418,"2023-12-18 10:31:19",11,workshop/ad_process_a10.ugc2910353343,70988,heavyweapons
1469419,"2023-12-18 10:31:26",11,workshop/ad_process_a10.ugc2910353343,74104,heavyweapons
1469420,"2023-12-18 10:31:26",11,workshop/ad_process_a10.ugc2910353343,70739,soldier
1469421,"2023-12-18 10:31:27",11,workshop/ad_process_a10.ugc2910353343,86405,demoman
1469422,"2023-12-18 10:31:27",11,workshop/ad_process_a10.ugc2910353343,223,engineer
1469423,"2023-12-18 10:32:12",11,workshop/ad_process_a10.ugc2910353343,78482,medic
1469424,"2023-12-18 10:32:13",11,workshop/ad_process_a10.ugc2910353343,67668,soldier
1469425,"2023-12-18 10:32:13",11,workshop/ad_process_a10.ugc2910353343,256,demoman
1469426,"2023-12-18 10:32:14",11,workshop/ad_process_a10.ugc2910353343,74104,demoman
1469427,"2023-12-18 10:32:14",11,workshop/ad_process_a10.ugc2910353343,81665,demoman
1469428,"2023-12-18 10:32:14",11,workshop/ad_process_a10.ugc2910353343,70988,sniper
1469429,"2023-12-18 10:32:15",11,workshop/ad_process_a10.ugc2910353343,67668,pyro
1469430,"2023-12-18 10:32:50",11,workshop/ad_process_a10.ugc2910353343,70739,demoman
1469431,"2023-12-18 10:33:03",11,workshop/ad_process_a10.ugc2910353343,81665,heavyweapons
1469432,"2023-12-18 10:33:04",11,workshop/ad_process_a10.ugc2910353343,70657,medic
1469433,"2023-12-18 10:33:12",11,workshop/ad_process_a10.ugc2910353343,70988,heavyweapons
1469434,"2023-12-18 10:33:31",11,workshop/ad_process_a10.ugc2910353343,74104,pyro
1469435,"2023-12-18 10:33:33",11,workshop/ad_process_a10.ugc2910353343,81665,scout
1469436,"2023-12-18 10:33:56",11,workshop/ad_process_a10.ugc2910353343,67668,engineer
1469437,"2023-12-18 10:34:06",11,workshop/ad_process_a10.ugc2910353343,67668,pyro
1469438,"2023-12-18 10:34:29",11,workshop/ad_process_a10.ugc2910353343,70739,heavyweapons
1469439,"2023-12-18 10:34:32",11,workshop/ad_process_a10.ugc2910353343,70657,demoman
1469440,"2023-12-18 10:34:45",11,workshop/ad_process_a10.ugc2910353343,74104,scout
1469441,"2023-12-18 10:35:28",11,workshop/ad_process_a10.ugc2910353343,70988,demoman
1469442,"2023-12-18 10:35:29",11,workshop/ad_process_a10.ugc2910353343,70657,pyro
1469443,"2023-12-18 10:36:02",11,workshop/ad_process_a10.ugc2910353343,74104,heavyweapons
1469444,"2023-12-18 10:36:06",11,workshop/ad_process_a10.ugc2910353343,72861,soldier
1469445,"2023-12-18 10:36:11",11,workshop/ad_process_a10.ugc2910353343,72861,scout
1469446,"2023-12-18 10:36:23",11,workshop/ad_process_a10.ugc2910353343,67668,heavyweapons
1469447,"2023-12-18 10:37:08",11,workshop/ad_process_a10.ugc2910353343,74104,scout
1469448,"2023-12-18 10:37:36",11,workshop/ad_process_a10.ugc2910353343,70739,soldier
1469449,"2023-12-18 10:38:16",11,workshop/ad_process_a10.ugc2910353343,78482,soldier
1469450,"2023-12-18 10:38:23",11,workshop/ad_process_a10.ugc2910353343,67668,sniper
1469451,"2023-12-18 10:39:15",11,workshop/ad_process_a10.ugc2910353343,74104,heavyweapons
1469452,"2023-12-18 10:39:23",11,workshop/ad_process_a10.ugc2910353343,70657,engineer
1469453,"2023-12-18 10:40:24",11,workshop/ad_process_a10.ugc2910353343,70657,demoman
1469454,"2023-12-18 10:40:25",11,workshop/ad_process_a10.ugc2910353343,67668,medic
1469455,"2023-12-18 10:41:22",11,workshop/ad_process_a10.ugc2910353343,67668,spy
1469456,"2023-12-18 10:41:50",11,workshop/ad_process_a10.ugc2910353343,70657,medic
1469457,"2023-12-18 10:42:24",11,workshop/ad_process_a10.ugc2910353343,67668,engineer
1469458,"2023-12-18 10:42:28",11,workshop/ad_process_a10.ugc2910353343,70657,engineer
1469459,"2023-12-18 10:42:29",11,workshop/ad_process_a10.ugc2910353343,81665,engineer
1469460,"2023-12-18 10:42:29",11,workshop/ad_process_a10.ugc2910353343,81665,scout
1469461,"2023-12-18 10:42:29",11,workshop/ad_process_a10.ugc2910353343,256,heavyweapons
1469462,"2023-12-18 10:42:30",11,workshop/ad_process_a10.ugc2910353343,256,demoman
1469463,"2023-12-18 10:43:32",11,workshop/ad_process_a10.ugc2910353343,78482,heavyweapons
1469464,"2023-12-18 10:43:35",11,workshop/ad_process_a10.ugc2910353343,74104,pyro
1469465,"2023-12-18 10:43:55",11,workshop/ad_process_a10.ugc2910353343,70739,pyro
1469466,"2023-12-18 10:45:27",11,workshop/ad_process_a10.ugc2910353343,67668,soldier
1469467,"2023-12-18 10:45:43",11,workshop/ad_process_a10.ugc2910353343,81665,pyro
1469468,"2023-12-18 10:45:57",11,workshop/ad_process_a10.ugc2910353343,70657,demoman
1469469,"2023-12-18 10:46:00",11,workshop/ad_process_a10.ugc2910353343,70739,demoman
1469470,"2023-12-18 10:46:32",11,workshop/ad_process_a10.ugc2910353343,86405,medic
1469471,"2023-12-18 10:46:33",11,workshop/ad_process_a10.ugc2910353343,70657,heavyweapons
1469472,"2023-12-18 10:46:43",11,workshop/ad_process_a10.ugc2910353343,70657,spy
1469473,"2023-12-18 10:47:48",11,workshop/ad_process_a10.ugc2910353343,86405,heavyweapons
1469474,"2023-12-18 10:48:00",11,workshop/ad_process_a10.ugc2910353343,70739,heavyweapons
1469475,"2023-12-18 10:48:07",11,workshop/ad_process_a10.ugc2910353343,70739,engineer
1469476,"2023-12-18 10:48:28",11,workshop/ad_process_a10.ugc2910353343,67668,demoman
1469477,"2023-12-18 10:48:29",11,workshop/ad_process_a10.ugc2910353343,67668,soldier
1469478,"2023-12-18 10:48:32",11,workshop/ad_process_a10.ugc2910353343,74104,demoman
1469479,"2023-12-18 10:49:27",11,workshop/ad_process_a10.ugc2910353343,256,engineer
1469480,"2023-12-18 10:49:53",11,workshop/ad_process_a10.ugc2910353343,67668,engineer
1469481,"2023-12-18 10:49:57",11,workshop/ad_process_a10.ugc2910353343,67668,soldier
1469482,"2023-12-18 10:50:34",11,workshop/ad_process_a10.ugc2910353343,86405,engineer
1469483,"2023-12-18 10:51:00",11,workshop/ad_process_a10.ugc2910353343,70988,engineer
1469484,"2023-12-18 10:51:12",11,workshop/ad_process_a10.ugc2910353343,72861,sniper
1469485,"2023-12-18 10:51:27",11,workshop/ad_process_a10.ugc2910353343,67668,demoman
1469486,"2023-12-18 10:51:28",11,workshop/ad_process_a10.ugc2910353343,70657,soldier
1469487,"2023-12-18 10:51:28",11,workshop/ad_process_a10.ugc2910353343,67668,heavyweapons
1469488,"2023-12-18 10:51:28",11,workshop/ad_process_a10.ugc2910353343,67668,demoman
1469489,"2023-12-18 10:51:41",11,workshop/ad_process_a10.ugc2910353343,81665,sniper
1469490,"2023-12-18 10:52:15",11,workshop/ad_process_a10.ugc2910353343,74104,pyro
1469491,"2023-12-18 10:52:16",11,workshop/ad_process_a10.ugc2910353343,86405,heavyweapons
1469492,"2023-12-18 10:52:30",11,workshop/ad_process_a10.ugc2910353343,70739,pyro
1469493,"2023-12-18 10:53:57",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223,scout
1469494,"2023-12-18 10:54:31",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,spy
1469495,"2023-12-18 10:54:33",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,scout
1469496,"2023-12-18 10:54:34",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,demoman
1469497,"2023-12-18 10:54:35",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,sniper
1469498,"2023-12-18 10:54:35",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,soldier
1469499,"2023-12-18 10:54:36",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,256,heavyweapons
1469500,"2023-12-18 10:54:36",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,heavyweapons
1469501,"2023-12-18 10:54:37",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2,heavyweapons
1469502,"2023-12-18 10:54:38",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,demoman
1469503,"2023-12-18 10:54:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,demoman
1469504,"2023-12-18 10:54:40",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,soldier
1469505,"2023-12-18 10:55:14",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,87094,medic
1469506,"2023-12-18 10:55:14",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665,scout
1469507,"2023-12-18 10:55:15",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,heavyweapons
1469508,"2023-12-18 10:55:15",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,sniper
1469509,"2023-12-18 10:55:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,demoman
1469510,"2023-12-18 10:55:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,heavyweapons
1469511,"2023-12-18 10:55:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,scout
1469512,"2023-12-18 10:55:18",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665,medic
1469513,"2023-12-18 10:55:18",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,pyro
1469514,"2023-12-18 10:56:18",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846,demoman
1469515,"2023-12-18 10:56:18",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,heavyweapons
1469516,"2023-12-18 10:56:19",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,demoman
1469517,"2023-12-18 10:56:19",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846,soldier
1469518,"2023-12-18 10:56:20",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,72861,demoman
1469519,"2023-12-18 10:56:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,27950,heavyweapons
1469520,"2023-12-18 10:56:43",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,soldier
1469521,"2023-12-18 10:56:43",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665,pyro
1469522,"2023-12-18 10:56:44",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,soldier
1469523,"2023-12-18 10:56:44",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223,pyro
1469524,"2023-12-18 10:57:41",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,27950,medic
1469525,"2023-12-18 10:57:42",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,engineer
1469526,"2023-12-18 10:57:47",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,medic
1469527,"2023-12-18 10:57:48",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,sniper
1469528,"2023-12-18 10:57:48",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,medic
1469529,"2023-12-18 10:57:53",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,pyro
1469530,"2023-12-18 10:57:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,27950,spy
1469531,"2023-12-18 10:57:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,pyro
1469532,"2023-12-18 10:57:54",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,72861,scout
1469533,"2023-12-18 10:57:55",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,heavyweapons
1469534,"2023-12-18 10:57:55",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,scout
1469535,"2023-12-18 10:57:55",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,demoman
1469536,"2023-12-18 10:58:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,heavyweapons
1469537,"2023-12-18 10:58:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,medic
1469538,"2023-12-18 10:58:24",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,soldier
1469539,"2023-12-18 10:58:25",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,heavyweapons
1469540,"2023-12-18 10:58:38",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,81665,medic
1469541,"2023-12-18 10:59:03",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223,soldier
1469542,"2023-12-18 10:59:27",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,demoman
1469543,"2023-12-18 11:01:45",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2,engineer
1469544,"2023-12-18 11:01:50",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,engineer
1469545,"2023-12-18 11:02:15",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,soldier
1469546,"2023-12-18 11:02:20",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,87095,spy
1469547,"2023-12-18 11:02:21",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,sniper
1469548,"2023-12-18 11:02:21",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,pyro
1469549,"2023-12-18 11:02:21",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223,demoman
1469550,"2023-12-18 11:02:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,87095,pyro
1469551,"2023-12-18 11:02:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,27950,heavyweapons
1469552,"2023-12-18 11:02:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,heavyweapons
1469553,"2023-12-18 11:02:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,soldier
1469554,"2023-12-18 11:03:00",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,engineer
1469555,"2023-12-18 11:03:23",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,sniper
1469556,"2023-12-18 11:03:25",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,72861,sniper
1469557,"2023-12-18 11:03:32",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,sniper
1469558,"2023-12-18 11:04:10",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434,soldier
1469559,"2023-12-18 11:04:27",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434,pyro
1469560,"2023-12-18 11:04:34",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,spy
1469561,"2023-12-18 11:04:36",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,engineer
1469562,"2023-12-18 11:04:47",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,sniper
1469563,"2023-12-18 11:04:49",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,scout
1469564,"2023-12-18 11:04:53",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,spy
1469565,"2023-12-18 11:05:12",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71109,sniper
1469566,"2023-12-18 11:05:18",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,medic
1469567,"2023-12-18 11:05:37",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,demoman
1469568,"2023-12-18 11:05:42",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,256,soldier
1469569,"2023-12-18 11:05:43",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,soldier
1469570,"2023-12-18 11:06:03",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,soldier
1469571,"2023-12-18 11:06:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846,scout
1469572,"2023-12-18 11:07:00",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,engineer
1469573,"2023-12-18 11:07:01",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,pyro
1469574,"2023-12-18 11:07:07",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,demoman
1469575,"2023-12-18 11:07:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434,heavyweapons
1469576,"2023-12-18 11:07:21",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846,spy
1469577,"2023-12-18 11:07:42",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,scout
1469578,"2023-12-18 11:07:42",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,256,heavyweapons
1469579,"2023-12-18 11:08:28",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,pyro
1469580,"2023-12-18 11:08:28",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,engineer
1469581,"2023-12-18 11:08:36",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,74104,pyro
1469582,"2023-12-18 11:08:41",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434,scout
1469583,"2023-12-18 11:09:16",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,65338,heavyweapons
1469584,"2023-12-18 11:09:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,soldier
1469585,"2023-12-18 11:10:04",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70657,soldier
1469586,"2023-12-18 11:10:04",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,223,soldier
1469587,"2023-12-18 11:10:04",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,65338,engineer
1469588,"2023-12-18 11:11:13",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,52846,soldier
1469589,"2023-12-18 11:11:14",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,65338,medic
1469590,"2023-12-18 11:11:14",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,engineer
1469591,"2023-12-18 11:11:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,soldier
1469592,"2023-12-18 11:11:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,67668,pyro
1469593,"2023-12-18 11:11:56",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,72861,scout
1469594,"2023-12-18 11:11:59",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,12279,demoman
1469595,"2023-12-18 11:12:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,10345,medic
1469596,"2023-12-18 11:12:23",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71109,demoman
1469597,"2023-12-18 11:12:23",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,soldier
1469598,"2023-12-18 11:12:23",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,12279,pyro
1469599,"2023-12-18 11:12:24",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86405,demoman
1469600,"2023-12-18 11:12:24",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,engineer
1469601,"2023-12-18 11:12:34",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,pyro
1469602,"2023-12-18 11:12:34",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70988,heavyweapons
1469603,"2023-12-18 11:12:35",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,9434,soldier
1469604,"2023-12-18 11:12:45",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,3288,scout
