"id","eventTime","serverId","map","playerId","actionId","bonus","pos_x","pos_y","pos_z"
10546982,"2023-11-19 11:07:25",4,cp_sunshine,78412,86,0,,,
10546983,"2023-11-19 11:07:25",4,cp_sunshine,52846,735,5,,,
10546984,"2023-11-19 11:07:30",4,cp_sunshine,2,64,3,,,
10546985,"2023-11-19 11:07:32",4,cp_sunshine,52846,31,2,,,
10546986,"2023-11-19 11:07:32",4,cp_sunshine,78482,12,0,-3259,3721,83
10546987,"2023-11-19 11:07:33",4,cp_sunshine,9434,8,2,-3214,3765,64
10546988,"2023-11-19 11:07:35",4,cp_sunshine,78412,67,0,,,
10546989,"2023-11-19 11:07:37",4,cp_sunshine,2,35,1,,,
10546990,"2023-11-19 11:07:38",4,cp_sunshine,256,32,1,,,
10546991,"2023-11-19 11:07:55",4,cp_sunshine,78412,86,0,,,
10546992,"2023-11-19 11:07:57",4,cp_sunshine,9434,6,2,-3711,4850,64
10546993,"2023-11-19 11:07:58",4,cp_sunshine,78412,67,0,,,
10546994,"2023-11-19 11:07:58",4,cp_sunshine,9434,33,1,,,
10546995,"2023-11-19 11:08:00",4,cp_sunshine,3288,13,0,-4306,2033,-16
10546996,"2023-11-19 11:08:13",4,cp_sunshine,3288,24,-2,-3314,3216,-241
10546997,"2023-11-19 11:08:13",4,cp_sunshine,3288,8,2,-3314,3216,-241
10546998,"2023-11-19 11:08:13",4,cp_sunshine,3288,13,0,-3350,3080,-320
10546999,"2023-11-19 11:08:14",4,cp_sunshine,78412,9,2,-3229,3288,-320
10547000,"2023-11-19 11:08:14",4,cp_sunshine,3288,13,0,-3354,2861,-320
10547001,"2023-11-19 11:08:18",4,cp_sunshine,78412,9,2,-3427,2807,-320
10547002,"2023-11-19 11:08:19",4,cp_sunshine,3288,13,0,-3264,1941,-176
10547003,"2023-11-19 11:08:19",4,cp_sunshine,78412,9,2,-3250,2463,-320
10547004,"2023-11-19 11:08:20",4,cp_sunshine,3288,13,0,-3599,2260,-176
10547005,"2023-11-19 11:08:21",4,cp_sunshine,49173,86,0,,,
10547006,"2023-11-19 11:08:21",4,cp_sunshine,78482,10,0,-3167,4399,0
10547007,"2023-11-19 11:08:22",4,cp_sunshine,86665,86,0,,,
10547008,"2023-11-19 11:08:23",4,cp_sunshine,86665,86,0,,,
10547009,"2023-11-19 11:08:23",4,cp_sunshine,78482,12,0,-3230,3566,64
10547010,"2023-11-19 11:08:24",4,cp_sunshine,256,91,0,,,
10547011,"2023-11-19 11:08:26",4,cp_sunshine,86665,8,2,-3339,2767,-63
10547012,"2023-11-19 11:08:26",4,cp_sunshine,81665,10,0,-6564,5641,28
10547013,"2023-11-19 11:08:26",4,cp_sunshine,78482,55,1,,,
10547014,"2023-11-19 11:08:27",4,cp_sunshine,81665,96,0,,,
10547015,"2023-11-19 11:08:27",4,cp_sunshine,86666,91,0,,,
10547016,"2023-11-19 11:08:27",4,cp_sunshine,78412,65,2,,,
10547017,"2023-11-19 11:08:28",4,cp_sunshine,81665,10,0,-3465,3949,64
10547018,"2023-11-19 11:08:28",4,cp_sunshine,52846,735,5,,,
10547019,"2023-11-19 11:08:28",4,cp_sunshine,78482,12,0,-3257,3520,64
10547020,"2023-11-19 11:08:29",4,cp_sunshine,49173,86,0,,,
10547021,"2023-11-19 11:08:29",4,cp_sunshine,78412,86,0,,,
10547022,"2023-11-19 11:08:30",4,cp_sunshine,81665,11,0,-3042,3013,-68
10547023,"2023-11-19 11:08:32",4,cp_sunshine,78412,44,0,,,
10547024,"2023-11-19 11:08:33",4,cp_sunshine,86665,8,2,-4352,3144,0
10547025,"2023-11-19 11:08:33",4,cp_sunshine,223,75,0,,,
10547026,"2023-11-19 11:08:33",4,cp_sunshine,78412,67,0,,,
10547027,"2023-11-19 11:08:34",4,cp_sunshine,223,75,0,,,
10547028,"2023-11-19 11:08:50",4,cp_sunshine,223,77,0,,,
10547029,"2023-11-19 11:08:50",4,cp_sunshine,256,76,0,,,
10547030,"2023-11-19 11:08:52",4,cp_sunshine,52846,31,2,,,
10547031,"2023-11-19 11:08:53",4,cp_sunshine,256,76,0,,,
10547032,"2023-11-19 11:08:54",4,cp_sunshine,78412,67,0,,,
10547033,"2023-11-19 11:08:56",4,cp_sunshine,49173,7,2,-3813,2542,52
10547034,"2023-11-19 11:09:07",4,cp_sunshine,52846,31,2,,,
10547035,"2023-11-19 11:09:07",4,cp_sunshine,9434,14,2,-3778,1563,-111
10547036,"2023-11-19 11:09:08",4,cp_sunshine,225,735,5,,,
10547037,"2023-11-19 11:09:08",4,cp_sunshine,256,9,2,-3130,2047,-68
10547038,"2023-11-19 11:09:09",4,cp_sunshine,81665,13,0,-3080,3528,64
10547039,"2023-11-19 11:09:10",4,cp_sunshine,9434,64,3,,,
10547040,"2023-11-19 11:09:10",4,cp_sunshine,2,32,1,,,
10547041,"2023-11-19 11:09:12",4,cp_sunshine,225,31,2,,,
10547042,"2023-11-19 11:09:23",4,cp_sunshine,86666,91,0,,,
10547043,"2023-11-19 11:09:25",4,cp_sunshine,52846,739,1,,,
10547044,"2023-11-19 11:09:25",4,cp_sunshine,52846,739,1,,,
10547045,"2023-11-19 11:09:25",4,cp_sunshine,52846,739,1,,,
10547046,"2023-11-19 11:09:26",4,cp_sunshine,52846,739,1,,,
10547047,"2023-11-19 11:09:27",4,cp_sunshine,52846,33,1,,,
10547048,"2023-11-19 11:09:28",4,cp_sunshine,78482,12,0,-3743,3561,128
10547049,"2023-11-19 11:09:28",4,cp_sunshine,78482,55,1,,,
10547050,"2023-11-19 11:09:29",4,cp_sunshine,67668,96,0,,,
10547051,"2023-11-19 11:09:29",4,cp_sunshine,81665,55,1,,,
10547052,"2023-11-19 11:09:29",4,cp_sunshine,86666,96,0,,,
10547053,"2023-11-19 11:09:34",4,cp_sunshine,86666,91,0,,,
10547054,"2023-11-19 11:09:35",4,cp_sunshine,81665,11,0,-3427,4142,-16
10547055,"2023-11-19 11:09:35",4,cp_sunshine,78412,67,0,,,
10547056,"2023-11-19 11:09:35",4,cp_sunshine,223,75,0,,,
10547057,"2023-11-19 11:09:36",4,cp_sunshine,3288,13,0,-3289,1868,-176
10547058,"2023-11-19 11:09:36",4,cp_sunshine,78412,86,0,,,
10547059,"2023-11-19 11:09:36",4,cp_sunshine,78482,11,0,-3554,3584,135
10547060,"2023-11-19 11:09:37",4,cp_sunshine,78482,55,1,,,
10547061,"2023-11-19 11:09:53",4,cp_sunshine,2,96,0,,,
10547062,"2023-11-19 11:09:55",4,cp_sunshine,81665,55,1,,,
10547063,"2023-11-19 11:09:56",4,cp_sunshine,52846,96,0,,,
10547064,"2023-11-19 11:10:01",4,cp_sunshine,78482,55,1,,,
10547065,"2023-11-19 11:10:02",4,cp_sunshine,256,96,0,,,
10547066,"2023-11-19 11:10:02",4,cp_sunshine,86667,17,0,-3827,3623,128
10547067,"2023-11-19 11:10:02",4,cp_sunshine,86667,17,0,-3041,3548,64
10547068,"2023-11-19 11:10:03",4,cp_sunshine,223,75,0,,,
10547069,"2023-11-19 11:10:03",4,cp_sunshine,52296,8,2,-3779,3037,64
10547070,"2023-11-19 11:10:03",4,cp_sunshine,86667,8,2,-2799,3250,-64
10547071,"2023-11-19 11:10:04",4,cp_sunshine,86665,17,0,-3162,4356,0
10547072,"2023-11-19 11:10:04",4,cp_sunshine,86665,17,0,-3162,4356,0
10547073,"2023-11-19 11:10:04",4,cp_sunshine,223,75,0,,,
10547074,"2023-11-19 11:10:05",4,cp_sunshine,223,77,0,,,
10547075,"2023-11-19 11:10:05",4,cp_sunshine,223,75,0,,,
10547076,"2023-11-19 11:10:07",4,cp_sunshine,223,44,0,,,
10547077,"2023-11-19 11:10:07",4,cp_sunshine,78482,18,0,-3131,3498,64
10547078,"2023-11-19 11:10:09",4,cp_sunshine,256,76,0,,,
10547079,"2023-11-19 11:10:11",4,cp_sunshine,52846,31,2,,,
10547080,"2023-11-19 11:10:11",4,cp_sunshine,86666,91,0,,,
10547081,"2023-11-19 11:10:11",4,cp_sunshine,49173,32,1,,,
10547082,"2023-11-19 11:10:14",4,cp_sunshine,78482,18,0,-3167,4445,12
10547083,"2023-11-19 11:10:14",4,cp_sunshine,78482,18,0,-3167,4445,12
10547084,"2023-11-19 11:10:14",4,cp_sunshine,3288,24,-2,-3792,2786,-180
10547085,"2023-11-19 11:10:15",4,cp_sunshine,3288,8,2,-3792,2786,-180
10547086,"2023-11-19 11:10:15",4,cp_sunshine,3288,13,0,-3919,2548,-192
10547087,"2023-11-19 11:10:15",4,cp_sunshine,78482,55,1,,,
10547088,"2023-11-19 11:10:16",4,cp_sunshine,78412,96,0,,,
10547089,"2023-11-19 11:10:18",4,cp_sunshine,223,75,0,,,
10547090,"2023-11-19 11:10:18",4,cp_sunshine,223,75,0,,,
10547091,"2023-11-19 11:10:19",4,cp_sunshine,78412,86,0,,,
10547092,"2023-11-19 11:10:20",4,cp_sunshine,223,75,0,,,
10547093,"2023-11-19 11:10:20",4,cp_sunshine,78482,12,0,-3773,3555,128
10547094,"2023-11-19 11:10:22",4,cp_sunshine,78482,55,1,,,
10547095,"2023-11-19 11:10:22",4,cp_sunshine,256,96,0,,,
10547096,"2023-11-19 11:10:23",4,cp_sunshine,78412,9,2,-4293,2261,63
10547097,"2023-11-19 11:10:23",4,cp_sunshine,78412,86,0,,,
10547098,"2023-11-19 11:10:23",4,cp_sunshine,223,9,2,-4165,2889,-192
10547099,"2023-11-19 11:11:39",4,cp_sunshine,225,735,5,,,
10547100,"2023-11-19 11:11:41",4,cp_sunshine,49173,86,0,,,
10547101,"2023-11-19 11:11:41",4,cp_sunshine,78412,15,5,,,
10547102,"2023-11-19 11:11:43",4,cp_sunshine,78482,61,30,,,
10547103,"2023-11-19 11:11:44",4,cp_sunshine,78412,62,20,,,
10547104,"2023-11-19 11:11:44",4,cp_sunshine,52846,63,10,,,
10547105,"2023-11-19 11:11:44",4,cp_sunshine,78412,34,1,,,
10547106,"2023-11-19 11:11:44",4,cp_sunshine,9434,33,1,,,
10547107,"2023-11-19 11:11:44",4,cp_sunshine,81665,33,1,,,
10547108,"2023-11-19 11:11:44",4,cp_sunshine,223,33,1,,,
10547109,"2023-11-19 11:11:46",4,cp_sunshine,225,739,1,,,
10547110,"2023-11-19 11:11:46",4,cp_sunshine,225,739,1,,,
10547111,"2023-11-19 11:11:46",4,cp_sunshine,225,739,1,,,
10547112,"2023-11-19 11:11:47",4,cp_sunshine,225,739,1,,,
10547113,"2023-11-19 11:11:47",4,cp_sunshine,225,739,1,,,
10547114,"2023-11-19 11:11:47",4,cp_sunshine,52846,739,1,,,
10547115,"2023-11-19 11:11:48",4,cp_sunshine,223,75,0,,,
10547116,"2023-11-19 11:11:49",4,cp_sunshine,223,44,0,,,
10547117,"2023-11-19 11:11:51",4,cp_sunshine,78412,44,0,,,
10547118,"2023-11-19 11:11:51",4,cp_sunshine,78412,86,0,,,
10547119,"2023-11-19 11:11:53",4,cp_sunshine,81665,44,0,,,
10547120,"2023-11-19 11:11:54",4,cp_sunshine,67668,44,0,,,
10547121,"2023-11-19 11:11:56",4,cp_sunshine,223,44,0,,,
10547122,"2023-11-19 11:11:56",4,cp_sunshine,223,77,0,,,
10547123,"2023-11-19 11:11:58",4,cp_sunshine,67668,44,0,,,
10547124,"2023-11-19 11:11:58",4,cp_sunshine,256,76,0,,,
10547125,"2023-11-19 11:11:59",4,cp_sunshine,256,9,2,-3133,1224,-64
10547126,"2023-11-19 11:12:00",4,cp_sunshine,81665,729,0,,,
10547127,"2023-11-19 11:13:16",4,cp_sunshine,81665,10,0,-7986,9641,-111
10547128,"2023-11-19 11:13:19",4,cp_sunshine,256,91,0,,,
10547129,"2023-11-19 11:13:19",4,cp_sunshine,49173,86,0,,,
10547130,"2023-11-19 11:13:21",4,cp_sunshine,256,91,0,,,
10547131,"2023-11-19 11:13:25",4,cp_sunshine,49173,86,0,,,
10547132,"2023-11-19 11:13:25",4,cp_sunshine,49173,86,0,,,
10547133,"2023-11-19 11:13:26",4,cp_sunshine,78412,86,0,,,
10547134,"2023-11-19 11:13:26",4,cp_sunshine,49173,86,0,,,
10547135,"2023-11-19 11:13:33",4,cp_sunshine,256,75,0,,,
10547136,"2023-11-19 11:13:34",4,cp_sunshine,81665,10,0,-6743,4892,128
10547137,"2023-11-19 11:13:34",4,cp_sunshine,49173,86,0,,,
10547138,"2023-11-19 11:13:35",4,cp_sunshine,81665,13,0,-6542,5195,128
10547139,"2023-11-19 11:13:36",4,cp_sunshine,12279,30,5,,,
10547140,"2023-11-19 11:13:39",4,cp_sunshine,12279,44,0,,,
10547141,"2023-11-19 11:13:39",4,cp_sunshine,3288,10,0,-3978,833,-111
10547142,"2023-11-19 11:13:53",4,cp_sunshine,52296,75,0,,,
10547143,"2023-11-19 11:13:54",4,cp_sunshine,78412,86,0,,,
10547144,"2023-11-19 11:13:55",4,cp_sunshine,3288,27,-2,-4088,931,-111
10547145,"2023-11-19 11:13:55",4,cp_sunshine,3288,6,2,-4088,931,-111
10547146,"2023-11-19 11:13:55",4,cp_sunshine,86665,30,5,,,
10547147,"2023-11-19 11:13:58",4,cp_sunshine,3288,10,0,-4092,960,-111
10547148,"2023-11-19 11:14:01",4,cp_sunshine,9434,9,2,-5840,5088,64
10547149,"2023-11-19 11:14:01",4,cp_sunshine,223,75,0,,,
10547150,"2023-11-19 11:14:01",4,cp_sunshine,78412,67,0,,,
10547151,"2023-11-19 11:14:02",4,cp_sunshine,81665,11,0,-6733,4986,128
10547152,"2023-11-19 11:14:02",4,cp_sunshine,78412,86,0,,,
10547153,"2023-11-19 11:14:03",4,cp_sunshine,67668,30,5,,,
10547154,"2023-11-19 11:14:05",4,cp_sunshine,3288,10,0,-4362,4221,2
10547155,"2023-11-19 11:14:05",4,cp_sunshine,223,75,0,,,
10547156,"2023-11-19 11:14:06",4,cp_sunshine,223,75,0,,,
10547157,"2023-11-19 11:14:06",4,cp_sunshine,225,735,5,,,
10547158,"2023-11-19 11:14:23",4,cp_sunshine,52846,735,5,,,
10547159,"2023-11-19 11:14:23",4,cp_sunshine,3288,11,0,-4149,5209,64
10547160,"2023-11-19 11:14:24",4,cp_sunshine,81665,34,1,,,
10547161,"2023-11-19 11:14:26",4,cp_sunshine,3288,13,0,-4105,5090,64
10547162,"2023-11-19 11:14:26",4,cp_sunshine,223,9,2,-4203,5511,64
10547163,"2023-11-19 11:14:26",4,cp_sunshine,223,7,2,-4200,5510,64
10547164,"2023-11-19 11:14:27",4,cp_sunshine,67668,14,2,-6525,6070,74
10547165,"2023-11-19 11:14:27",4,cp_sunshine,67668,30,5,,,
10547166,"2023-11-19 11:14:38",4,cp_sunshine,256,91,0,,,
10547167,"2023-11-19 11:14:38",4,cp_sunshine,3288,55,1,,,
10547168,"2023-11-19 11:14:39",4,cp_sunshine,83202,96,0,,,
10547169,"2023-11-19 11:14:41",4,cp_sunshine,256,91,0,,,
10547170,"2023-11-19 11:14:43",4,cp_sunshine,225,31,2,,,
10547171,"2023-11-19 11:14:44",4,cp_sunshine,3288,13,0,-5255,4487,0
10547172,"2023-11-19 11:14:46",4,cp_sunshine,78412,67,0,,,
10547173,"2023-11-19 11:14:47",4,cp_sunshine,3288,55,1,,,
10547174,"2023-11-19 11:14:47",4,cp_sunshine,86665,96,0,,,
10547175,"2023-11-19 11:14:49",4,cp_sunshine,78412,15,5,,,
10547176,"2023-11-19 11:14:49",4,cp_sunshine,52846,15,5,,,
10547177,"2023-11-19 11:14:51",4,cp_sunshine,81665,56,0,,,
10547178,"2023-11-19 11:14:51",4,cp_sunshine,78412,67,0,,,
10547179,"2023-11-19 11:14:52",4,cp_sunshine,223,75,0,,,
10547180,"2023-11-19 11:14:53",4,cp_sunshine,223,77,0,,,
10547181,"2023-11-19 11:15:12",4,cp_sunshine,78412,67,0,,,
10547182,"2023-11-19 11:15:16",4,cp_sunshine,223,75,0,,,
10547183,"2023-11-19 11:15:16",4,cp_sunshine,49173,86,0,,,
10547184,"2023-11-19 11:15:16",4,cp_sunshine,256,9,2,-5084,5225,28
10547185,"2023-11-19 11:15:17",4,cp_sunshine,3288,11,0,-5370,4034,-23
10547186,"2023-11-19 11:15:18",4,cp_sunshine,3288,55,1,,,
10547187,"2023-11-19 11:15:19",4,cp_sunshine,9434,96,0,,,
10547188,"2023-11-19 11:15:23",4,cp_sunshine,223,75,0,,,
10547189,"2023-11-19 11:15:24",4,cp_sunshine,83202,32,1,,,
10547190,"2023-11-19 11:15:25",4,cp_sunshine,223,44,0,,,
10547191,"2023-11-19 11:15:27",4,cp_sunshine,86667,44,0,,,
10547192,"2023-11-19 11:15:27",4,cp_sunshine,67668,30,5,,,
10547193,"2023-11-19 11:15:29",4,cp_sunshine,78412,32,1,,,
10547194,"2023-11-19 11:15:30",4,cp_sunshine,86667,44,0,,,
10547195,"2023-11-19 11:15:31",4,cp_sunshine,223,75,0,,,
10547196,"2023-11-19 11:15:31",4,cp_sunshine,86667,32,1,,,
10547197,"2023-11-19 11:15:32",4,cp_sunshine,223,44,0,,,
10547198,"2023-11-19 11:15:32",4,cp_sunshine,49173,86,0,,,
10547199,"2023-11-19 11:15:33",4,cp_sunshine,67668,36,1,,,
10547200,"2023-11-19 11:15:34",4,cp_sunshine,81665,13,0,-5963,5714,104
10547201,"2023-11-19 11:15:35",4,cp_sunshine,223,75,0,,,
10547202,"2023-11-19 11:15:35",4,cp_sunshine,223,77,0,,,
10547203,"2023-11-19 11:15:36",4,cp_sunshine,86665,9,2,-5198,5741,235
10547204,"2023-11-19 11:15:36",4,cp_sunshine,3288,55,1,,,
10547205,"2023-11-19 11:15:36",4,cp_sunshine,83202,96,0,,,
10547206,"2023-11-19 11:15:37",4,cp_sunshine,9434,7,2,-7119,4889,64
10547207,"2023-11-19 11:15:39",4,cp_sunshine,223,44,0,,,
10547208,"2023-11-19 11:15:39",4,cp_sunshine,256,76,0,,,
10547209,"2023-11-19 11:15:57",4,cp_sunshine,2,44,0,,,
10547210,"2023-11-19 11:15:59",4,cp_sunshine,86665,6,2,-5738,5159,64
10547211,"2023-11-19 11:16:00",4,cp_sunshine,256,14,2,-6241,5260,22
10547212,"2023-11-19 11:16:01",4,cp_sunshine,78482,7,2,-5347,3985,-29
10547213,"2023-11-19 11:16:02",4,cp_sunshine,81665,13,0,-5912,5776,102
10547214,"2023-11-19 11:16:02",4,cp_sunshine,3288,13,0,-4013,792,-112
10547215,"2023-11-19 11:16:02",4,cp_sunshine,3288,55,1,,,
10547216,"2023-11-19 11:16:03",4,cp_sunshine,86667,96,0,,,
10547217,"2023-11-19 11:16:03",4,cp_sunshine,12279,9,2,-4737,5082,128
10547218,"2023-11-19 11:16:04",4,cp_sunshine,3288,56,0,,,
10547219,"2023-11-19 11:16:05",4,cp_sunshine,86668,77,0,,,
10547220,"2023-11-19 11:16:05",4,cp_sunshine,52846,739,1,,,
10547221,"2023-11-19 11:16:05",4,cp_sunshine,52846,739,1,,,
10547222,"2023-11-19 11:16:06",4,cp_sunshine,52846,739,1,,,
10547223,"2023-11-19 11:16:21",4,cp_sunshine,52846,739,1,,,
10547224,"2023-11-19 11:16:21",4,cp_sunshine,12279,30,5,,,
10547225,"2023-11-19 11:16:22",4,cp_sunshine,12279,44,0,,,
10547226,"2023-11-19 11:16:23",4,cp_sunshine,78412,86,0,,,
10547227,"2023-11-19 11:16:23",4,cp_sunshine,3288,11,0,-4116,4997,64
10547228,"2023-11-19 11:16:23",4,cp_sunshine,52296,75,0,,,
10547229,"2023-11-19 11:16:24",4,cp_sunshine,223,9,2,-5038,4669,0
10547230,"2023-11-19 11:16:27",4,cp_sunshine,3288,13,0,-4257,4797,64
10547231,"2023-11-19 11:16:40",4,cp_sunshine,52296,76,0,,,
10547232,"2023-11-19 11:16:44",4,cp_sunshine,3288,55,1,,,
10547233,"2023-11-19 11:16:44",4,cp_sunshine,49173,96,0,,,
10547234,"2023-11-19 11:16:44",4,cp_sunshine,256,7,2,-4031,5537,64
10547235,"2023-11-19 11:16:45",4,cp_sunshine,223,75,0,,,
10547236,"2023-11-19 11:16:45",4,cp_sunshine,3288,55,1,,,
10547237,"2023-11-19 11:16:45",4,cp_sunshine,9434,96,0,,,
10547238,"2023-11-19 11:16:46",4,cp_sunshine,223,75,0,,,
10547239,"2023-11-19 11:16:46",4,cp_sunshine,3288,24,-2,-5040,5147,37
10547240,"2023-11-19 11:16:46",4,cp_sunshine,3288,8,2,-5040,5147,37
10547241,"2023-11-19 11:16:48",4,cp_sunshine,81665,10,0,-4791,5563,128
10547242,"2023-11-19 11:16:54",4,cp_sunshine,78412,67,0,,,
10547243,"2023-11-19 11:16:59",4,cp_sunshine,81665,13,0,-4770,5206,128
10547244,"2023-11-19 11:17:14",4,cp_sunshine,3288,55,1,,,
10547245,"2023-11-19 11:17:16",4,cp_sunshine,86665,96,0,,,
10547246,"2023-11-19 11:17:18",4,cp_sunshine,223,77,0,,,
10547247,"2023-11-19 11:17:18",4,cp_sunshine,86665,30,5,,,
10547248,"2023-11-19 11:17:25",4,cp_sunshine,223,75,0,,,
10547249,"2023-11-19 11:17:27",4,cp_sunshine,223,44,0,,,
10547250,"2023-11-19 11:17:38",4,cp_sunshine,3288,56,0,,,
10547251,"2023-11-19 11:17:38",4,cp_sunshine,81665,11,0,-3844,5010,64
10547252,"2023-11-19 11:17:39",4,cp_sunshine,225,735,5,,,
10547253,"2023-11-19 11:17:40",4,cp_sunshine,52296,76,0,,,
10547254,"2023-11-19 11:17:41",4,cp_sunshine,223,75,0,,,
10547255,"2023-11-19 11:17:42",4,cp_sunshine,225,31,2,,,
10547256,"2023-11-19 11:17:43",4,cp_sunshine,256,75,0,,,
10547257,"2023-11-19 11:17:43",4,cp_sunshine,223,75,0,,,
10547258,"2023-11-19 11:17:43",4,cp_sunshine,3288,11,0,-4337,4234,3
10547259,"2023-11-19 11:17:44",4,cp_sunshine,256,75,0,,,
10547260,"2023-11-19 11:17:44",4,cp_sunshine,9434,64,3,,,
10547261,"2023-11-19 11:17:44",4,cp_sunshine,256,32,1,,,
10547262,"2023-11-19 11:17:47",4,cp_sunshine,225,31,2,,,
10547263,"2023-11-19 11:17:48",4,cp_sunshine,223,75,0,,,
10547264,"2023-11-19 11:17:48",4,cp_sunshine,78412,86,0,,,
10547265,"2023-11-19 11:17:49",4,cp_sunshine,223,37,1,,,
10547266,"2023-11-19 11:17:50",4,cp_sunshine,225,31,2,,,
10547267,"2023-11-19 11:17:50",4,cp_sunshine,9434,7,2,-4043,5039,64
10547268,"2023-11-19 11:17:53",4,cp_sunshine,78412,67,0,,,
10547269,"2023-11-19 11:17:54",4,cp_sunshine,3288,55,1,,,
10547270,"2023-11-19 11:17:54",4,cp_sunshine,86665,96,0,,,
10547271,"2023-11-19 11:17:55",4,cp_sunshine,3288,55,1,,,
10547272,"2023-11-19 11:17:55",4,cp_sunshine,86668,96,0,,,
10547273,"2023-11-19 11:17:55",4,cp_sunshine,9434,9,2,-4708,5180,128
10547274,"2023-11-19 11:17:56",4,cp_sunshine,78412,67,0,,,
10547275,"2023-11-19 11:17:56",4,cp_sunshine,78412,67,0,,,
10547276,"2023-11-19 11:17:56",4,cp_sunshine,9434,6,2,-4755,5463,128
10547277,"2023-11-19 11:17:57",4,cp_sunshine,225,6,2,-4377,5572,128
10547278,"2023-11-19 11:17:57",4,cp_sunshine,78412,65,2,,,
10547279,"2023-11-19 11:18:14",4,cp_sunshine,67668,44,0,,,
10547280,"2023-11-19 11:18:14",4,cp_sunshine,78412,67,0,,,
10547281,"2023-11-19 11:18:16",4,cp_sunshine,86667,44,0,,,
10547282,"2023-11-19 11:18:41",4,cp_sunshine,3288,13,0,-4827,5640,128
10547283,"2023-11-19 11:18:43",4,cp_sunshine,223,75,0,,,
10547284,"2023-11-19 11:18:44",4,cp_sunshine,223,44,0,,,
10547285,"2023-11-19 11:18:46",4,cp_sunshine,86667,44,0,,,
10547286,"2023-11-19 11:18:47",4,cp_sunshine,223,75,0,,,
10547287,"2023-11-19 11:18:49",4,cp_sunshine,223,32,1,,,
10547288,"2023-11-19 11:18:51",4,cp_sunshine,86667,44,0,,,
10547289,"2023-11-19 11:18:51",4,cp_sunshine,67668,17,0,-4316,4172,12
10547290,"2023-11-19 11:18:52",4,cp_sunshine,67668,17,0,-4366,4210,2
10547291,"2023-11-19 11:19:01",4,cp_sunshine,67668,17,0,-4366,4210,2
10547292,"2023-11-19 11:19:02",4,cp_sunshine,12279,30,5,,,
10547293,"2023-11-19 11:19:03",4,cp_sunshine,12279,44,0,,,
10547294,"2023-11-19 11:19:05",4,cp_sunshine,256,14,2,-5975,5303,99
10547295,"2023-11-19 11:19:06",4,cp_sunshine,225,735,5,,,
10547296,"2023-11-19 11:19:06",4,cp_sunshine,9434,64,3,,,
10547297,"2023-11-19 11:19:08",4,cp_sunshine,225,31,2,,,
10547298,"2023-11-19 11:19:11",4,cp_sunshine,3288,24,-2,-6321,5735,8
10547299,"2023-11-19 11:19:11",4,cp_sunshine,3288,8,2,-6321,5735,8
10547300,"2023-11-19 11:19:11",4,cp_sunshine,3288,13,0,-6494,5614,25
10547301,"2023-11-19 11:19:12",4,cp_sunshine,86667,64,3,,,
10547302,"2023-11-19 11:19:25",4,cp_sunshine,225,31,2,,,
10547303,"2023-11-19 11:19:27",4,cp_sunshine,86667,44,0,,,
10547304,"2023-11-19 11:19:27",4,cp_sunshine,78412,67,0,,,
10547305,"2023-11-19 11:19:28",4,cp_sunshine,81665,27,-2,-8156,6120,0
10547306,"2023-11-19 11:19:28",4,cp_sunshine,81665,6,2,-8156,6120,0
10547307,"2023-11-19 11:19:28",4,cp_sunshine,86667,34,1,,,
10547308,"2023-11-19 11:19:31",4,cp_sunshine,12279,15,5,,,
10547309,"2023-11-19 11:19:48",4,cp_sunshine,3288,24,-2,-7247,5687,64
10547310,"2023-11-19 11:19:48",4,cp_sunshine,3288,8,2,-7247,5687,64
10547311,"2023-11-19 11:19:49",4,cp_sunshine,78412,67,0,,,
10547312,"2023-11-19 11:19:54",4,cp_sunshine,3288,13,0,-7251,5805,64
10547313,"2023-11-19 11:19:54",4,cp_sunshine,81665,13,0,-8003,6517,64
10547314,"2023-11-19 11:19:55",4,cp_sunshine,3288,9,2,-7768,6197,0
10547315,"2023-11-19 11:19:58",4,cp_sunshine,78482,86,0,,,
10547316,"2023-11-19 11:19:59",4,cp_sunshine,81665,13,0,-8200,8679,-64
10547317,"2023-11-19 11:19:59",4,cp_sunshine,49173,86,0,,,
10547318,"2023-11-19 11:19:59",4,cp_sunshine,3288,27,-2,-8167,7575,-319
10547319,"2023-11-19 11:20:00",4,cp_sunshine,3288,6,2,-8167,7575,-319
10547320,"2023-11-19 11:20:00",4,cp_sunshine,78482,67,0,,,
10547321,"2023-11-19 11:20:00",4,cp_sunshine,78482,86,0,,,
10547322,"2023-11-19 11:20:01",4,cp_sunshine,49173,86,0,,,
10547323,"2023-11-19 11:20:01",4,cp_sunshine,225,15,5,,,
10547324,"2023-11-19 11:20:01",4,cp_sunshine,9434,15,5,,,
10547325,"2023-11-19 11:20:01",4,cp_sunshine,83202,15,5,,,
10547326,"2023-11-19 11:20:03",4,cp_sunshine,78482,86,0,,,
10547327,"2023-11-19 11:20:23",4,cp_sunshine,3288,10,0,-8092,7514,-319
10547328,"2023-11-19 11:20:29",4,cp_sunshine,225,31,2,,,
10547329,"2023-11-19 11:20:30",4,cp_sunshine,3288,27,-2,-8305,7077,-63
10547330,"2023-11-19 11:20:30",4,cp_sunshine,3288,6,2,-8305,7077,-63
10547331,"2023-11-19 11:20:31",4,cp_sunshine,3288,26,-2,-8338,6877,37
10547332,"2023-11-19 11:20:31",4,cp_sunshine,3288,7,2,-8338,6877,37
